2,3.007,0.781,1.042,67830767
0,-108.585,-12.150,269.056,67807767
1,1.751,-9.109,-1.067,67853767
2,1.998,0.540,0.782,67876776
0,-105.571,-11.531,267.977,67830767
1,1.317,-9.522,-0.317,67899767
2,1.407,0.277,0.586,67899767
0,-105.571,-11.531,267.977,67830767
1,1.110,-9.784,0.311,67945765
2,0.083,-0.307,0.074,67945765
0,-105.571,-11.531,267.977,67830767
1,1.181,-10.283,0.539,67991766
2,-2.536,-1.353,-0.582,67991766
0,-105.571,-11.531,267.977,67830767
1,1.219,-9.286,-1.396,68037767
2,-3.489,-1.287,-0.920,68037767
0,-118.230,-11.324,275.398,68037767
1,1.731,-8.738,-3.110,68083767
2,-5.977,-2.609,-1.157,68106767
0,-124.050,-11.134,278.066,68060767
1,0.866,-6.308,-4.966,68129767
2,-5.809,-2.156,-0.980,68129767
0,-124.050,-11.134,278.066,68060767
1,1.017,-4.418,-7.018,68175764
2,-5.322,-1.520,-0.303,68198766
0,-124.050,-11.134,278.066,68060767
1,0.211,-1.077,-9.345,68221775
2,-3.278,-0.732,-0.107,68244766
0,-124.050,-11.134,278.066,68060767
1,0.266,0.221,-10.577,68267773
2,-1.466,-0.202,-0.066,68290767
0,-132.108,-9.972,281.935,68083767
1,0.150,0.920,-11.465,68313767
2,0.914,0.639,0.017,68336765
0,-174.602,-2.252,290.214,68313767
1,0.703,0.521,-11.766,68359775
2,2.993,1.088,0.435,68382766
0,-174.602,-2.252,290.214,68313767
1,0.714,-1.227,-10.635,68405768
2,4.770,1.767,0.476,68428767
0,-172.036,-3.638,289.893,68336765
1,0.989,-2.906,-8.756,68451765
2,5.922,2.211,0.873,68474767
0,-172.036,-3.638,289.893,68336765
1,2.289,-6.044,-6.313,68497767
2,4.520,1.326,1.074,68520765
0,-172.036,-3.638,289.893,68336765
1,1.676,-7.631,-3.965,68566766
2,5.435,1.591,1.399,68566766
0,-106.159,-10.160,270.884,68589770
1,1.458,-8.743,-1.057,68612767
2,3.128,0.092,0.675,68612767
0,-110.357,-11.086,271.134,68566766
1,1.347,-9.078,-0.225,68635766
2,1.661,0.141,0.298,68658766
0,-106.159,-10.160,270.884,68589770
1,1.445,-9.815,0.142,68681777
2,0.046,-0.331,0.013,68704775
0,-104.389,-9.747,271.637,68612767
1,1.378,-10.038,-0.035,68750766
2,-2.898,-1.405,-0.541,68750766
0,-104.389,-9.747,271.637,68612767
1,1.657,-9.437,-2.000,68796777
2,-3.687,-1.287,-0.613,68796777
0,-103.111,-9.548,271.732,68635766
1,1.433,-8.428,-3.682,68842767
2,-4.700,-1.712,-0.608,68842767
0,-132.879,-8.329,284.032,68842767
1,1.041,-6.333,-5.699,68888768
2,-5.056,-1.677,-0.471,68911767
0,-139.368,-7.068,285.918,68865780
1,0.909,-4.811,-7.424,68934766
2,-5.262,-1.973,-0.082,68957779
0,-139.368,-7.068,285.918,68865780
1,-0.295,-1.854,-8.964,68980769
2,-3.628,-1.004,0.006,69003766
0,-145.565,-5.819,287.500,68888768
1,-0.244,-0.136,-10.341,69026766
2,-1.478,-0.355,0.120,69049772
0,-139.368,-7.068,285.918,68865780
1,-0.356,0.559,-10.981,69072766
2,0.549,0.253,0.090,69095767
0,-145.565,-5.819,287.500,68888768
1,-0.510,0.391,-11.311,69118767
2,2.919,1.352,-0.066,69141766
0,-168.759,-0.484,289.986,69118767
1,0.007,-0.997,-10.549,69164770
2,5.098,2.430,0.031,69187774
0,-168.759,-0.484,289.986,69118767
1,1.072,-3.683,-8.493,69210767
2,5.772,2.831,0.439,69233765
0,-164.077,-2.710,289.641,69141766
1,2.244,-6.032,-6.670,69256766
2,5.756,2.360,1.255,69279769
0,-157.944,-5.483,288.766,69164770
1,2.534,-7.860,-4.410,69302777
2,3.784,0.397,1.020,69325767
0,-157.944,-5.483,288.766,69164770
1,1.508,-8.070,-2.255,69348774
2,3.244,0.648,0.717,69371766
0,-101.502,-10.230,272.036,69394775
1,2.026,-9.313,-1.017,69394775
2,1.719,-0.008,0.725,69417767
0,-101.502,-10.230,272.036,69394775
1,1.662,-9.830,-0.019,69440767
2,-0.082,-0.451,0.313,69463765
0,-101.502,-10.230,272.036,69394775
1,1.288,-9.646,0.165,69486770
2,-1.280,-0.578,0.066,69509770
0,-101.502,-10.230,272.036,69394775
1,1.670,-10.330,-0.429,69532763
2,-3.261,-1.273,-0.134,69555767
0,-104.529,-10.864,272.772,69371766
1,0.893,-8.773,-2.988,69601766
2,-3.753,-1.067,-0.290,69601766
0,-130.021,-5.888,283.092,69624766
1,1.006,-8.681,-3.631,69624766
2,-5.111,-2.035,-0.556,69647767
0,-130.021,-5.888,283.092,69624766
1,0.397,-6.824,-4.935,69670765
2,-5.265,-1.647,-0.307,69693769
0,-137.115,-4.358,285.936,69647767
